biome,sample,Firmicutes,Bacteroidetes,Unassigned,Proteobacteria,Chordata,Actinobacteria,Cyanobacteria,Verrucomicrobia,Tenericutes,Fusobacteria,Euryarchaeota,Others
gut,ERR1762138,0.765562015,0.000254593,0.103364875,0.000636483,0,0.128824203,0,0,8.49E-05,0,0,0.001272966
gut,ERR2198661,0.764502514,0.132384506,0.052680102,0.009737968,0,0.02797505,0.000403348,0.000749074,0.000129648,0.000576211,0,0.01086158
gut,ERR1762137,0.763181223,8.44E-05,0.103761239,0.000759846,0,0.130693571,0,8.44E-05,8.44E-05,0,0,0.001350838
gut,ERR2198683,0.762523711,0.001014747,0.223336121,0.002886165,0,0.009515165,8.67E-05,7.65E-05,0,0.000280458,0,0.000280458
gut,ERR260275,0.762390671,0.052478134,0.166180758,0.002915452,0,0.010204082,0,0.002915452,0.001457726,0,0,0.001457726
gut,ERR675534,0.76,0.16,0.08,0,0,0,0,0,0,0,0,0
gut,ERR675559,0.758064516,0.177419355,0.032258065,0.016129032,0,0,0,0,0.016129032,0,0,0
gut,ERR526024,0.75796515,0.100987528,0.047987195,0.077220427,0,0.014888412,3.02E-05,0.000392595,0.000120798,0.000271797,0,0.000135898
gut,ERR1855554,0.756755335,0.003597236,0.125661334,0.091403448,0,0.017365603,4.21E-05,0,8.41E-05,0.004901497,0,0.000189328
gut,ERR675607,0.755725191,0.025954198,0.164885496,0.00610687,0,0,0,0.047328244,0,0,0,0
gut,ERR526084,0.755326425,0.001145652,0.059625184,0.173848364,0,0.003248863,0.000170993,0,0.000461681,0.00593345,0,0.00023939
gut,SRR5983268,0.753380733,0.134160509,0.066778196,0.016822343,0,0.024908221,0.000232353,0.001487058,0.000511176,0.000139412,0,0.001579999
gut,ERR2198660,0.753212396,0.023278061,0.084856859,0.005633503,0,0.092781557,4.72E-05,0.000767668,8.27E-05,0.001098356,0,0.038241686
gut,ERR525923,0.751668843,0.139413983,0.051072087,0.028849322,0,0.027982866,2.44E-05,0.00061018,9.76E-05,0,0,0.000280683
gut,ERR1135181,0.75,0.035714286,0.107142857,0,0,0,0.035714286,0,0,0,0,0.071428571
gut,ERR675589,0.75,0.083333333,0.020833333,0,0,0,0,0,0.145833333,0,0,0
gut,SRR5947903,0.75,0,0.075,0,0.175,0,0,0,0,0,0,0
gut,ERR1762114,0.749898574,0.000312081,0.102487283,0.000717785,0,0.138938302,0.00015604,9.36E-05,0.006709734,0,0,0.000686577
gut,ERR1762112,0.749860931,0.000401755,0.103560171,0.000896223,0,0.138636504,9.27E-05,0,0.006088139,0,0,0.000463564
gut,ERR525763,0.749478825,0.143983164,0.076101416,0.022594159,0,0.005102547,1.99E-05,1.99E-05,0.000615482,0,0,0.002084698
gut,ERR1762111,0.749471362,0.00021452,0.103490546,0.000980663,0,0.138304067,6.13E-05,3.06E-05,0.006742055,0,0,0.000704851
gut,SRR5947874,0.747497987,0.164155067,0.049407569,0.022834465,0,0.013689175,0.000172553,0.000862763,0,0.000115035,0.000115035,0.001150351
gut,ERR675542,0.746268657,0.134328358,0.044776119,0,0,0.014925373,0,0,0.059701493,0,0,0
gut,ERR1762113,0.745085431,0.000367444,0.10469104,0.001224815,0,0.1411599,0.000183722,3.06E-05,0.006583379,0,0,0.000673648
gut,ERR1600428,0.743779267,0,0.05683592,0.163988614,0,0.033468001,0.00174456,0,0,0,0,0.000183638
gut,ERR878267,0.743080165,0.013259564,0.172634786,0.001349634,0,0.066992368,9.47E-05,0,7.89E-05,9.47E-05,0,0.002415135
gut,ERR675528,0.742857143,0.057142857,0.085714286,0.028571429,0,0,0,0.085714286,0,0,0,0
gut,ERR525804,0.740620062,0.133311891,0.066355284,0.017578207,0,0.020235215,0.000307654,0.00206967,0.019130459,0,0,0.000391559
gut,SRR5983483,0.740188032,0.120653634,0.077152664,0.013654678,0.001119236,0.0450679,0.000223847,0.00104462,0,0.000373079,0,0.00052231
gut,ERR2198674,0.740162853,0.044068144,0.10677569,0.022335441,0,0.062229905,0.000159214,0.001614884,0.000102352,0.001319201,0,0.021232316
gut,SRR5947812,0.739450252,0.071815718,0.08936637,0.006258872,6.45E-05,0.004387663,6.45E-05,0.050651697,0.000193573,0.002387405,0,0.035359401
gut,ERR2560574,0.738371847,0.049005112,0.062777238,0.008068945,8.45E-05,0.012209032,0,0.128849647,0,0.000422458,0,0.000211229
gut,ERR2198624,0.738238238,0.141999142,0.06009581,0.011654512,1.19E-05,0.026752943,0.000291959,0.00122146,0.000131083,0.000631584,0,0.018971352
gut,ERR2198621,0.735257197,0.025096754,0.087123347,0.005205989,2.37E-05,0.100500703,1.42E-05,0.00057318,5.21E-05,0.000994775,0,0.045158051
gut,ERR525733,0.735243938,0.120788598,0.05590501,0.007255243,0,0.047977666,0.000448067,0.027659538,0.004118772,0,0,0.000603167
gut,ERR525936,0.733965795,0.065619887,0.05343754,0.114631764,0,0.005437917,4.71E-05,0.025082687,0.000835697,0.000576749,0,0.000364882
gut,ERR2059934,0.733955504,0.061753187,0.100249979,0.035372052,0,0.058836764,0.000191651,0,0.000533289,0,0,0.009107574
gut,ERR2059932,0.733910643,0.058316915,0.103455599,0.047085334,0,0.024504194,0.000106181,1.18E-05,0.000436522,0,0,0.032172815
gut,SRR5983341,0.733840304,0.033183546,0.101624611,0.121327342,0,0.004839267,0.000345662,0.002073972,0,0,0,0.002765296
gut,ERR675539,0.733333333,0.133333333,0.066666667,0,0,0,0,0,0.066666667,0,0,0
gut,ERR1744180,0.732888147,0.116633784,0.134618303,0.007664289,0,0.007284869,7.59E-05,7.59E-05,0,0.00037942,0,0.00037942
gut,ERR2560575,0.732749082,0.051785951,0.064489001,0.007834285,8.85E-05,0.014871863,0,0.127517373,0,0.000486876,0,0.000177046
gut,ERR2198622,0.732180478,0.146211462,0.062558568,0.011696917,2.66E-05,0.027308313,0.000425342,0.001335841,8.64E-05,0.000857331,0,0.017312766
gut,ERR2560573,0.729949991,0.051027968,0.063298759,0.008890535,0,0.014169291,0,0.132107798,0,0.000509354,0,4.63E-05
gut,ERR260271,0.729779412,0.069852941,0.167279412,0.001838235,0,0.025735294,0,0.001838235,0.003676471,0,0,0
gut,ERR525917,0.728801322,0.000304844,0.042549778,0.201902867,0,0.012209797,0.000192533,0,3.21E-05,0.012883662,0,0.001123109
gut,ERR260272,0.727272727,0.103896104,0.148051948,0.002597403,0,0.012987013,0,0,0.002597403,0,0.002597403,0
gut,ERR878239,0.724680027,0.0006991,0.175635464,0.007492919,0,0.088900441,0.00028681,1.79E-05,2.87E-05,0,0,0.002258631
gut,ERR525771,0.723462818,0.131662718,0.076135085,0.014193054,0,0.029750365,0.000502621,0.000143606,0.017759269,0,0.006151121,0.000239343
gut,ERR1611402,0.723353293,0.005988024,0.171257485,0.009580838,0,0.038323353,0,0,0.001197605,0,0.020359281,0.02994012
gut,ERR2059931,0.723172157,0.052872592,0.110274705,0.044161591,0,0.050217526,0.000328154,0,0.000139217,0,0,0.018834058
gut,ERR675567,0.719298246,0.175438596,0.087719298,0,0,0,0.01754386,0,0,0,0,0
gut,ERR675572,0.716666667,0.166666667,0.116666667,0,0,0,0,0,0,0,0,0
gut,ERR2560669,0.712453681,0.071596585,0.060512325,0.00057999,0.000161108,0.053552441,0,0.100370549,0.000418882,0,0,0.000354439
gut,ERR525720,0.712239246,0.147436791,0.06519097,0.026518699,0,0.046940687,0.000737184,0,0.000518021,0,0,0.000418402
gut,ERR525851,0.711652199,0.162630572,0.053141092,0.00459026,0,0.059849934,8.83E-05,0.003354421,0.002309843,0,0.002015595,0.000367809
gut,ERR2560670,0.71149305,0.068808848,0.057928561,0.001046181,0.000119564,0.054939471,0,0.104917053,0.000418473,0,0,0.0003288
gut,ERR1855535,0.711256217,0.072556091,0.181974868,0.008124217,0,0.00846589,0.00141984,0.001761512,0.001480582,1.52E-05,0.003697658,0.00924794
gut,ERR2560671,0.710957643,0.06936771,0.059607121,0.000828729,0.000245549,0.054481277,0,0.103683241,0.000613874,3.07E-05,0,0.000184162
gut,SRR5983479,0.709681496,0.041708797,0.18086451,0.034757331,0,0.028943377,0,0.000252781,0,0.000505561,0,0.003286148
gut,ERR675515,0.709677419,0.172043011,0.075268817,0.010752688,0,0,0,0.032258065,0,0,0,0
gut,ERR675579,0.709401709,0.025641026,0.205128205,0.017094017,0,0,0.017094017,0,0.025641026,0,0,0
gut,ERR2059949,0.70805842,0.084048937,0.102707138,0.020208216,0,0.083336096,0.000256954,0.000107755,0.000331554,0,0,0.000944929
gut,ERR526000,0.707992457,0.190049483,0.048717549,0.043925194,0,0.008549675,9.93E-05,0,0.000155964,0.000184321,0,0.000326107
gut,ERR2059948,0.707659494,0.051976975,0.102900363,0.051557253,0,0.047831152,0.000154184,6.85E-05,0.000231275,0,0,0.037620777
gut,ERR675564,0.705128205,0.012820513,0.153846154,0.012820513,0,0,0.012820513,0,0.102564103,0,0,0
gut,ERR2560687,0.705008696,0.076591304,0.059930435,0.005530435,0.000417391,0.055408696,0.000278261,0.095165217,0.001426087,6.96E-05,0,0.000173913
gut,ERR2198655,0.703885137,0.187656153,0.07681901,0.005280557,1.09E-05,0.021885944,5.46E-05,0.002411163,2.18E-05,0.001527434,0,0.00044732
gut,ERR878237,0.702629992,0.003332058,0.188001997,0.003208889,0,0.100162713,0.000317648,0,5.19E-05,6.48E-06,0,0.002288359
gut,SRR5983305,0.701834862,0.148006569,0.084352701,0.023275569,0,0.039245668,0.000368105,0.001642315,0.000113263,0.000538,0,0.000622947
gut,ERR2560658,0.701713728,0.172135147,0.059004696,0.001158749,0.000609868,0.058272855,0,0.005031408,0.001707629,0,0,0.000365921
gut,ERR2560689,0.700532309,0.08016357,0.064335319,0.004547538,0.000352522,0.055839532,0.000246766,0.091691049,0.001656855,0.000105757,0,0.000528783
gut,ERR2198664,0.700321138,0.189660601,0.059013916,0.013336692,1.26E-05,0.027517159,0.000365216,0.001498646,3.78E-05,0.001196398,0,0.007039859
gut,ERR675597,0.7,0.225,0.05,0.025,0,0,0,0,0,0,0,0
gut,ERR675619,0.7,0,0.1,0.1,0,0,0,0.1,0,0,0,0
gut,ERR525747,0.699102582,0.169602368,0.094634589,0.0290706,0,0.006133944,0.000692157,0.000644422,0,0,2.39E-05,9.55E-05
gut,ERR2560657,0.698833206,0.171958684,0.057383321,0.001083907,0.000605713,0.062260903,6.38E-05,0.005833971,0.001434583,0,0,0.000541954
gut,ERR2560688,0.698704248,0.076977024,0.064086294,0.005577077,0.000267165,0.056806038,0.000267165,0.0949105,0.002170719,6.68E-05,0,0.000166978
gut,ERR2560598,0.697530066,0.059646968,0.063138497,0.002489331,3.23E-05,0.03452735,6.47E-05,0.142021208,0.000517264,0,0,3.23E-05
gut,ERR2560653,0.69712955,0.068149415,0.045813136,0.000617812,4.75E-05,0.029892596,0,0.154643095,0.003421728,0,0,0.000285144
gut,ERR2059942,0.696967016,0.083015842,0.112682131,0.03775056,0,0.043340983,0.000376013,0,0.000176947,0,0,0.025690508
gut,ERR260273,0.696658098,0.084832905,0.192802057,0.005141388,0,0.020565553,0,0,0,0,0,0
gut,ERR2198686,0.696640198,0.012415951,0.220543347,0.038605677,0,0.029220391,0.000162939,0.00054313,2.17E-05,0.000695206,0,0.001151435
gut,ERR2560659,0.695866868,0.174207202,0.058197326,0.000737487,0.000673357,0.062846699,9.62E-05,0.005226537,0.001539103,3.21E-05,0,0.000577164
gut,ERR2560614,0.695830585,0.001392247,0.108448743,0.008573313,0.000439657,0.001099143,0,0.173957646,0,0.008206932,0,0.002051733
gut,ERR2059940,0.694561568,0.097894639,0.102948651,0.029085625,0,0.062087035,0.000272029,0,0.000565534,0,0,0.01258492
gut,ERR878240,0.69314626,0.023812899,0.169206777,0.00562031,0,0.106517534,9.11E-05,0,6.08E-05,3.04E-05,0,0.001513939
gut,ERR1398261,0.692400334,0.227297728,0.054290104,0.020976368,0,0.004485453,1.90E-05,0,2.84E-05,2.84E-05,1.90E-05,0.000455183
gut,ERR2560616,0.692350028,0.033388369,0.06121201,0.019568275,0.000489207,0.010395646,0,0.181740353,0,0.000366905,0,0.000489207
gut,ERR675532,0.692307692,0.230769231,0.076923077,0,0,0,0,0,0,0,0,0
gut,ERR525712,0.69197432,0.187853502,0.057471096,0.032334837,0,0.029719843,0.000117528,0,0.00030851,0,0,0.000220365
gut,ERR525792,0.691471963,0.084141355,0.06130257,0.120005841,0,0.041033879,0.000817757,2.92E-05,0.000438084,0.000292056,0,0.00046729
gut,ERR2560599,0.691222043,0.060327405,0.061337914,0.003738884,6.74E-05,0.035334142,0,0.147568041,0.000404204,0,0,0
gut,ERR526043,0.691033089,0.19654795,0.053481519,0.011265471,0,0.038646123,5.05E-05,0.000942999,0.003805675,0,0.0036878,0.000538857
gut,ERR525916,0.690790008,0.176269994,0.045183902,0.071734012,0,0.012598447,0.000270643,0.001799778,0.000108257,0.001055509,0,0.00018945
gut,ERR2560597,0.690697104,0.063338118,0.060011904,0.002170792,7.00E-05,0.038268968,0,0.145022933,0.000315115,7.00E-05,0,3.50E-05
gut,ERR675577,0.689189189,0.067567568,0.108108108,0,0,0,0,0,0.135135135,0,0,0
gut,SRR5983403,0.688737267,0.16086873,0.089948107,0.024985585,0,0.010282529,0.000192197,0.005093215,0.011531809,0.000288295,0.005862003,0.002210263
gut,ERR2560651,0.688204469,0.067085228,0.046766858,0.00069211,4.94E-05,0.029019181,0,0.163337947,0.00415266,4.94E-05,0,0.000642674
gut,ERR675611,0.6875,0.21875,0.09375,0,0,0,0,0,0,0,0,0
gut,ERR1744181,0.687398976,0.053374192,0.170359644,0.065800108,0,0.022764009,6.73E-05,0,6.73E-05,0,0,0.000168373
gut,ERR2560615,0.687217645,0.034214722,0.062583045,0.016874834,0.000465054,0.010231199,0,0.186619718,0,0.000664364,0,0.001129418
gut,ERR1855537,0.686186715,0.080890599,0.175803217,0.011067,0,0.012163877,0.001309704,0.001751729,0.010109278,0,0.007948267,0.012769615
gut,ERR2560617,0.68572337,0.034976153,0.06200318,0.017106518,0.000508744,0.013672496,0,0.184292528,0,0.000826709,0,0.000890302
gut,ERR526075,0.685694332,0.115764905,0.059692715,0.029184739,0,0.099886055,7.35E-05,0.008196721,0.000477836,0.000827023,0,0.000202161
gut,ERR675521,0.685393258,0.112359551,0.101123596,0.033707865,0,0,0,0.06741573,0,0,0,0
gut,ERR1855536,0.68533752,0.060856694,0.188714959,0.016290648,0,0.010854452,0.001228975,0.001049563,0.009051357,0,0.013581521,0.013034313
gut,ERR1135219,0.685185185,0.12962963,0.074074074,0.055555556,0,0,0,0,0.018518519,0,0,0.037037037
gut,ERR2560652,0.684413231,0.073991844,0.043724513,0.000860897,4.53E-05,0.02772995,0,0.165609425,0.003217037,0,0,0.000407793
gut,ERR675535,0.684210526,0.157894737,0.157894737,0,0,0,0,0,0,0,0,0
gut,ERR525903,0.682805244,0.123873259,0.080391287,0.070899344,0,0.022944551,0.003550942,0.000426796,0.010277247,0,0.002168123,0.002663207
gut,ERR526080,0.682748909,0.191186315,0.051270805,0.006486761,0,0.067799349,0.000115423,0,0.000184676,2.31E-05,0,0.000184676
gut,ERR2059941,0.682489871,0.117875519,0.115719221,0.033040441,0,0.040895081,0.000379061,0,0.000124282,0,0,0.009476523
gut,ERR2560612,0.68160776,0.001249173,0.107208465,0.011756926,7.35E-05,0.001028731,0,0.187155559,0,0.007127636,0,0.00279227
gut,ERR525729,0.681358626,0.199364306,0.050213025,0.036467843,0,0.031209846,6.76E-05,0,0.000794617,0,8.45E-05,0.000439575
gut,ERR2560613,0.680906954,0.000967787,0.108115581,0.010783907,0.000691276,0.000829531,0,0.186298908,0,0.008710079,0,0.002695977
gut,ERR525808,0.67825054,0.001101512,0.076652268,0.237192225,0,0.002699784,0.00161987,0,2.16E-05,0.001857451,0,0.000604752
gut,ERR878282,0.676881925,0.068888918,0.175574074,0.010936001,0,0.066490096,0.000151159,6.57E-06,0.00021688,0.000440332,0,0.000414043
gut,ERR525988,0.676396098,0.235236591,0.054464756,0.022919331,0,0.010857845,2.51E-05,0,2.51E-05,2.51E-05,0,5.02E-05
gut,ERR675666,0.675675676,0.189189189,0.108108108,0.027027027,0,0,0,0,0,0,0,0
gut,ERR2059933,0.674673872,0.056813758,0.10084194,0.069927561,0,0.046531865,0.000129764,1.53E-05,0.000641187,0,0,0.050424786
gut,ERR525741,0.674304218,0.193471031,0.062611588,0.032627341,0,0.01368808,0.004393489,0.000262559,0.017871521,0,0,0.000770173
gut,ERR878227,0.673962527,0.084710575,0.153798815,0.007644342,0,0.078882784,0.000111217,0,0.000155704,1.48E-05,0,0.000719206
gut,ERR2059947,0.673586108,0.055532093,0.094722375,0.044222386,0,0.067800978,0.000128845,7.16E-06,0.001166761,0,0,0.062833296
gut,ERR1398168,0.673346181,0.208499848,0.080162288,0.033540927,0,0.003761031,0.000117659,0,0.000393549,0,8.11E-06,0.000170403
gut,ERR2059950,0.673284488,0.074188592,0.113349502,0.053338328,0,0.071852143,0.000317452,0.001892015,9.52E-05,0,0,0.011682243
gut,ERR2560650,0.672694022,0.05777503,0.244313938,0.003889447,7.73E-05,0.00981377,0,0.009453159,0.001313654,0.000592432,0,7.73E-05
gut,ERR525898,0.672677886,0.256965641,0.043333987,0.011803086,0,0.014939374,4.20E-05,0,9.80E-05,0,0,0.000140013
gut,ERR2198649,0.672636217,0.17670525,0.122831997,0.012986535,0,0.011857271,7.36E-05,0.000245492,0.000245492,0.002319901,0,9.82E-05
gut,ERR260215,0.671955847,0.039151432,0.264918938,0.003794412,0,0.0174198,0,0.001897206,0,0,0,0.000862366
gut,ERR525976,0.671591172,0.253269443,0.045386809,0.00782354,0,0.018807328,1.28E-05,0.002800545,0.000154158,0.000102772,0,5.14E-05
gut,ERR1744187,0.671448765,0.174140576,0.112935727,0.032301723,0,0.008180697,0.000481217,0.000240609,0,9.02E-05,0,0.000180457
gut,ERR2560649,0.671362977,0.056428226,0.248429193,0.003310778,9.67E-05,0.009811503,0,0.009014016,0.000990817,0.000507492,0,4.83E-05
gut,ERR675648,0.67032967,0.201465201,0.102564103,0,0,0.007326007,0.003663004,0,0.003663004,0,0,0.010989011
gut,ERR525867,0.670287684,0.231660174,0.049715313,0.003835781,0,0.043317351,1.50E-05,1.50E-05,0.000824093,0.000179802,0,0.000149835
gut,ERR525935,0.670199751,0.202142094,0.054364267,0.024223685,0,0.027171012,3.34E-05,0.000734051,0.020976065,0,0,0.000155708
gut,ERR878224,0.668957341,0.042197117,0.166072746,0.006120719,0,0.11461873,0.000241245,0,0.000130961,2.07E-05,0,0.001640463
gut,ERR260177,0.668865309,0.039575566,0.267852022,0.001242711,0,0.019596597,0.001051525,9.56E-05,0.000573559,9.56E-05,0,0.001051525
gut,ERR260145,0.667552448,0.01034965,0.275524476,0.00027972,0,0.045874126,0,0.00013986,0.00013986,0,0,0.00013986
gut,ERR878286,0.667522139,0.048450078,0.161931246,0.004307684,0,0.115703231,0.000233901,0,0.000253393,0.000155934,0,0.001442392
gut,ERR2560685,0.667507993,0.242571092,0.051758371,0.003331651,3.37E-05,0.017196702,0,0.014975602,0.002456672,3.37E-05,0,0.000134612
gut,ERR878229,0.667326595,0.032180195,0.186134556,0.005852523,0,0.106864993,6.08E-05,0,0.000112882,2.60E-05,0,0.001441423
gut,ERR2198656,0.667263028,0.008080371,0.234835378,0.058921831,0,0.023133585,9.17E-05,7.21E-05,0,0.004246618,0,0.003355353
gut,ERR878216,0.667149989,0.041801263,0.201921665,0.002716394,0,0.084777182,0.000137655,0,0.000100947,1.84E-05,0,0.001376551
gut,ERR2560686,0.667053827,0.247504628,0.050125222,0.002105187,3.63E-05,0.016732605,3.63E-05,0.013538529,0.002322965,0,0,0.000544445
gut,SRR5983482,0.666729738,0.166572059,0.100157679,0.030085147,0,0.01791233,0.000252286,0.008388521,0.008956165,0.000126143,0,0.000819931
gut,ERR1135270,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0
gut,ERR1719065,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0
gut,ERR1778906,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0
gut,ERR260268,0.666666667,0.147727273,0.159090909,0.011363636,0,0,0,0.003787879,0.003787879,0,0.007575758,0
gut,ERR675531,0.666666667,0.111111111,0.111111111,0,0,0,0,0.111111111,0,0,0,0
gut,ERR675548,0.666666667,0.083333333,0.25,0,0,0,0,0,0,0,0,0
gut,SRR1635854,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0
gut,ERR2560648,0.666063556,0.055273821,0.25366326,0.003363829,2.55E-05,0.0097602,0,0.010066002,0.001248694,0.000458704,0,7.65E-05
gut,ERR1135710,0.665977249,0.106514995,0.128231644,0.014477766,0,0.006204757,0.003102378,0.003102378,0.012409514,0,0.007238883,0.052740434
gut,SRR5983289,0.665911151,0.102901179,0.113780598,0.088395286,0.001359927,0.023572076,0.000906618,0.001359927,0,0.000453309,0,0.001359927
gut,ERR2560684,0.665396872,0.244789568,0.053770924,0.002893667,3.66E-05,0.016263141,3.66E-05,0.014907879,0.001501776,0,0,0.000402916
gut,ERR878275,0.663940363,0.096230458,0.104862075,0.008948512,0,0.124569928,0.000181083,0,0.000256534,0.000437617,0,0.000573429
gut,ERR878268,0.663766625,0.033820689,0.182716495,0.003127041,0,0.11513071,0.000215418,0,0.000243214,9.73E-05,0,0.000882521
gut,ERR525757,0.663589447,0.253700329,0.061828277,0.009061334,0,0.010900853,0.000357684,3.41E-05,0.000255489,1.70E-05,0,0.000255489
gut,SRR5947847,0.663518052,0.145413518,0.060086062,0.038623006,0,0.026763224,0.000892107,0.063811923,0,0.000104954,0,0.000787154
gut,ERR2560643,0.662645603,0.028868668,0.283203414,0.003704911,0.000177836,0.008891787,0,0.008536115,0.001304129,0.000948457,0,0.001719079
gut,ERR878234,0.662347845,0.033841661,0.136219299,0.001381892,0,0.164592195,9.80E-05,9.80E-06,5.88E-05,7.84E-05,0,0.001372092
gut,ERR878219,0.661397174,0.012943704,0.186836962,0.003081124,0,0.133987855,8.95E-05,0,0.000119366,1.49E-05,0,0.001529371
gut,ERR526063,0.660987353,0.246089755,0.063736373,0.016239679,0,0.011001073,0.001122558,0.00017462,4.99E-05,0,0,0.000598698
gut,ERR1855555,0.660926046,0.055929838,0.115453516,0.156216686,0,0.011100243,3.30E-05,0,4.40E-05,0.000208816,0,8.79E-05
gut,ERR260156,0.660206358,0.016034579,0.27119353,0.007947574,0,0.03109314,0,0.000139431,0.013385388,0,0,0
gut,ERR1762108,0.660027871,0.204447799,0.118569272,0.002729067,0,0.00772268,5.81E-05,5.81E-05,0.005806527,0,0,0.000580653
gut,ERR2560644,0.660009246,0.032115888,0.284111573,0.00332871,0,0.007828633,0,0.009554631,0.001017106,0.000801356,0,0.001232856
gut,ERR2198688,0.659711456,0.042452131,0.234656897,0.042955751,0,0.018337662,4.94E-05,0.000197498,9.87E-06,0.000938114,9.87E-06,0.000681367
gut,ERR260139,0.659178434,0.015725289,0.260269576,0.002406932,0,0.050385109,0.006097561,0.005937099,0,0,0,0
gut,ERR2198632,0.659086397,0.144508834,0.115854754,0.041038391,2.84E-05,0.033768517,9.93E-05,0.002836102,3.31E-05,0.001247885,0,0.001498407
gut,ERR2059930,0.659065179,0.100760149,0.111905716,0.056754495,0,0.048632646,0.000225021,0,7.03E-05,0,0,0.022586475
gut,ERR2198678,0.658834625,0.061979743,0.193443228,0.037602001,6.15E-05,0.039385738,2.05E-05,0.000205027,0.000164022,0.004633616,0,0.003669988
gut,ERR878281,0.658312854,0.201976829,0.075121301,0.018381989,0,0.044586675,0.000441096,0,0.000387084,0.000486105,0,0.000306066
gut,ERR675511,0.658227848,0.17721519,0.101265823,0.012658228,0,0.012658228,0,0.037974684,0,0,0,0
gut,ERR525982,0.657765801,0.270741467,0.042524089,0.026233056,0,0.001245305,0,0,0,0,0,0.001490283
gut,ERR1762110,0.657249712,0.199194476,0.126869965,0.00264672,0,0.008457998,0,5.75E-05,0.004660529,0,0,0.000863061
gut,ERR878264,0.657242198,0.06138401,0.186295262,0.00508271,0,0.088270618,0.000232239,0,0.000126072,0.000145979,0,0.001220912
