ID,Type,Group,Acidobacteria,Actinobacteria,Alveolata,Amoebozoa,Aquificae,Bacteroidetes,Balneolaeota,Chlamydiae,Chloroflexi,Crenarchaeota,Cyanobacteria,Deinococcus-Thermus,Diplomonadida,dsDNA,dsRNA,Elusimicrobia,environmental,Euglenozoa,Euryarchaeota,Fibrobacteres,Firmicutes,Fungi,Fusobacteria,Gemmatimonadetes,Kiritimatiellaeota,Metazoa,Nanoarchaeota,Nitrospirae,Nucleariidae,Parabasalia,Planctomycetes,Proteobacteria,Retro-transcribing,Rhizaria,Rhodothermaeota,Spirochaetes,ssRNA,Stramenopiles,Synergistetes,Tenericutes,Thaumarchaeota,Thermodesulfobacteria,Thermotogae,unclassified,Verrucomicrobia,Viridiplantae
PF09912,soil,4,0,0,0,0,0,0.469798658,0,0,0,0,0.006711409,0,0,0,0,0,0,0,0,0,0,0,0.003355705,0,0,0.003355705,0,0,0,0,0.006711409,0.503355705,0,0,0,0.006711409,0,0,0,0,0,0,0,0,0,0
PF09923,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF09926,soil,4,0,0,0,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF09932,soil,4,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395061728,0,0,0,0,0.004115226,0,0,0,0,0,0.567901235,0,0,0.008230453,0,0,0,0,0,0,0,0.004115226,0.004115226,0.008230453,0
PF09948,soil,4,0.00862069,0.181034483,0,0,0,0.030172414,0,0,0,0,0,0,0,0,0,0,0.004310345,0,0.025862069,0,0.004310345,0,0,0.004310345,0,0,0,0,0,0,0,0.74137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF09949,soil,4,0,0.344827586,0,0,0,0.255898367,0,0,0.003629764,0,0,0.007259528,0,0,0.001814882,0,0,0,0,0,0,0.212341198,0,0.001814882,0,0,0,0,0.001814882,0,0.005444646,0.156079855,0,0,0.001814882,0,0,0.001814882,0,0,0,0,0,0.001814882,0.001814882,0.001814882
PF09954,soil,4,0.005181347,0.170984456,0,0,0,0.082901554,0.002590674,0,0,0,0,0.002590674,0,0,0,0,0,0,0.002590674,0,0.269430052,0,0,0,0,0,0,0,0,0,0.002590674,0.424870466,0,0,0.005181347,0,0,0,0.002590674,0.023316062,0,0,0,0,0.005181347,0
PF09956,soil,4,0,0.093333333,0,0,0.006666667,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0.093333333,0,0,0,0,0.006666667,0,0,0,0,0.006666667,0.773333333,0,0,0,0,0,0,0.006666667,0,0,0,0,0,0,0
PF09962,soil,4,0,0,0,0,0,0.220994475,0,0,0.002762431,0,0,0.008287293,0,0,0,0,0,0,0.03038674,0.002762431,0.453038674,0.154696133,0.002762431,0,0,0,0,0,0,0,0,0.08839779,0,0,0,0.013812155,0,0.002762431,0.002762431,0,0.002762431,0,0.002762431,0.005524862,0,0.005524862
PF09969,soil,4,0.031496063,0.433070866,0,0,0.031496063,0.007874016,0,0,0.023622047,0.007874016,0,0.023622047,0,0,0,0,0,0,0.007874016,0,0.244094488,0,0,0.007874016,0,0,0,0.023622047,0,0,0.031496063,0.102362205,0,0,0,0,0,0,0,0,0.007874016,0,0,0,0.007874016,0.007874016
PF09977,soil,4,0.02173913,0.010869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0,0.010869565,0,0,0.032608696,0.913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF09990,soil,4,0.003333333,0.356666667,0,0,0.01,0.063333333,0,0,0.003333333,0,0.006666667,0.01,0,0,0,0,0,0,0,0,0.016666667,0.076666667,0,0.003333333,0,0,0,0.006666667,0,0,0,0.436666667,0,0,0,0,0,0.003333333,0,0,0,0,0,0.003333333,0,0
PF10002,soil,4,0,0.379166667,0,0,0,0.05,0,0,0.004166667,0,0,0,0,0,0,0,0,0,0.05,0,0.333333333,0,0,0,0,0,0,0,0,0,0.004166667,0.170833333,0,0,0.004166667,0,0,0,0,0,0,0,0,0.004166667,0,0
PF10027,soil,4,0,0.146520147,0,0,0,0.014652015,0.003663004,0,0.007326007,0,0,0,0,0,0,0,0,0,0.003663004,0,0.21978022,0,0,0.003663004,0,0,0,0,0,0,0,0.593406593,0,0,0,0.003663004,0,0,0,0,0,0,0,0.003663004,0,0
PF10041,soil,4,0.005571031,0.844011142,0,0,0,0,0,0,0.013927577,0,0,0,0,0,0,0,0,0,0,0,0.044568245,0,0,0.002785515,0,0,0,0,0,0,0,0.08913649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF10047,soil,4,0,0,0,0,0.012048193,0.397590361,0.012048193,0,0,0,0,0,0,0,0,0,0,0,0.024096386,0,0.168674699,0,0,0,0,0,0,0.012048193,0,0,0.048192771,0.289156627,0,0,0,0.012048193,0,0,0,0,0,0.012048193,0,0,0.012048193,0
PF10048,soil,4,0,0,0,0,0,0.00308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308642,0,0,0,0.990740741,0,0,0,0,0,0,0,0,0,0,0,0.00308642,0,0
PF10056,soil,4,0,0.304147465,0,0,0,0.01843318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377880184,0,0,0,0,0,0,0,0,0.023041475,0.267281106,0,0,0,0,0,0,0,0,0,0,0,0,0.004608295,0.004608295
PF10057,soil,4,0,0.029411765,0,0,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005882353,0.888235294,0,0,0,0,0,0,0.017647059,0,0,0.017647059,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0.017647059,0,0
PF10066,soil,4,0,0.609271523,0,0,0,0.026490066,0,0,0,0,0,0,0,0,0,0,0,0,0.062913907,0,0.185430464,0,0,0,0,0,0.003311258,0,0,0,0.009933775,0.086092715,0,0,0,0,0,0,0,0,0,0.003311258,0,0.013245033,0,0
PF10069,soil,4,0,0.663265306,0,0,0,0,0,0,0.010204082,0,0.020408163,0,0,0,0,0,0,0,0.275510204,0,0.030612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF10073,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002915452,0.994169096,0,0.002915452,0,0,0,0,0,0,0,0,0,0,0,0
PF10097,soil,4,0,0.075,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF10102,soil,4,0.012987013,0,0,0,0,0.116883117,0,0,0,0.012987013,0,0,0,0,0,0,0,0,0.103896104,0,0.038961039,0,0,0,0,0.012987013,0,0,0,0,0.025974026,0.662337662,0,0,0,0,0,0,0,0,0,0,0,0,0.012987013,0
PF10119,soil,4,0,0.047619048,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0.038095238,0.885714286,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0
PF10135,soil,4,0.004207574,0,0,0,0.005610098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001402525,0.054698457,0,0,0.001402525,0,0,0,0.002805049,0,0,0.007012623,0.899018233,0,0,0,0.008415147,0,0,0,0,0,0.001402525,0.002805049,0.007012623,0.002805049,0.001402525
PF10442,soil,4,0,0.071428571,0,0,0.005226481,0.144599303,0,0,0.010452962,0,0.005226481,0,0,0,0,0,0,0,0.006968641,0,0.067944251,0.008710801,0,0,0,0.015679443,0,0.005226481,0,0,0.005226481,0.613240418,0,0,0.003484321,0.006968641,0,0.008710801,0,0,0,0,0,0.006968641,0.003484321,0.010452962
PF10517,soil,4,0,0.313846154,0,0,0,0.126153846,0,0,0.003076923,0,0.009230769,0.003076923,0,0,0,0,0,0,0,0,0.027692308,0.024615385,0,0.006153846,0,0.141538462,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024615385
PF10543,soil,4,0,0,0,0,0,0.502645503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0.005291005,0,0,0,0,0.010582011,0,0,0.005291005,0.227513228,0,0,0,0.010582011,0,0,0,0,0,0,0,0.010582011,0.005291005,0
PF10546,soil,4,0,0.060606061,0,0,0,0.151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060606061,0,0,0,0,0,0,0.03030303,0,0,0,0.636363636,0,0,0,0.03030303,0,0,0,0,0,0,0,0,0.03030303,0
PF10547,soil,4,0,0.06,0,0,0,0.02,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.02,0,0,0.02,0.7,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
PF10646,soil,4,0.008090615,0.564724919,0,0,0,0,0,0,0.003236246,0,0.003236246,0.011326861,0,0,0,0,0,0,0,0,0.372168285,0,0.001618123,0,0,0,0,0,0,0,0,0.011326861,0,0,0,0.011326861,0,0,0.003236246,0,0,0,0,0.009708738,0,0
PF10691,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988571429,0,0.005714286,0,0,0,0,0,0,0,0,0,0,0,0
PF10724,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF10739,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF10756,soil,4,0,0.953367876,0,0,0.002590674,0.015544041,0,0,0,0,0,0,0,0,0,0,0,0,0.010362694,0,0,0,0,0,0,0,0,0,0,0,0,0.018134715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF10823,soil,4,0,0.697530864,0,0,0,0.049382716,0,0,0.037037037,0,0,0.00617284,0,0,0,0,0,0,0.012345679,0,0.172839506,0,0,0.00617284,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF10861,soil,4,0,0.391304348,0,0,0,0.115942029,0.004830918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009661836,0,0,0.019323671,0.439613527,0,0,0,0.009661836,0,0,0,0,0,0,0,0.004830918,0,0.004830918
PF10882,soil,4,0,0,0,0,0,0.224489796,0,0,0.102040816,0.010204082,0,0.040816327,0,0,0,0,0,0,0,0,0.397959184,0,0,0,0,0,0,0,0,0,0,0.173469388,0,0,0,0.010204082,0,0,0,0,0,0,0,0.030612245,0.010204082,0
PF10905,soil,4,0,0.553191489,0,0,0,0.29787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0.021276596,0.106382979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF10932,soil,4,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994764398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF10944,soil,4,0,0.955555556,0,0,0,0.011111111,0,0,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011111111,0,0,0,0.005555556,0,0,0,0,0,0,0,0,0,0,0,0.005555556,0,0
PF10947,soil,4,0.004524887,0.067873303,0,0,0.004524887,0.018099548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14479638,0,0.004524887,0.009049774,0,0,0,0.013574661,0,0,0,0.7239819,0,0,0,0,0,0,0,0,0,0,0,0.004524887,0.004524887,0
PF10983,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015444015,0,0,0,0,0.003861004,0,0.003861004,0,0,0,0.972972973,0,0,0,0,0,0,0,0,0,0,0,0.003861004,0,0
PF10990,soil,4,0.007067138,0.222614841,0,0,0,0.441696113,0,0,0.003533569,0,0,0,0,0,0,0,0,0,0,0,0.166077739,0,0,0.003533569,0,0,0,0,0,0,0.007067138,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0.007067138,0,0
PF11003,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11011,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003236246,0,0,0,0,0,0.996763754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11026,soil,4,0.005899705,0,0,0,0,0.333333333,0,0,0.002949853,0,0,0.008849558,0,0,0,0,0.002949853,0,0,0.002949853,0.008849558,0,0,0.002949853,0,0.002949853,0,0,0,0,0.01179941,0.589970501,0,0,0,0.01179941,0,0,0,0,0,0,0,0,0.01179941,0.002949853
PF11042,soil,4,0,0.070707071,0,0,0,0.207070707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106060606,0,0,0,0,0,0,0,0,0,0,0.611111111,0,0,0,0,0,0,0,0,0,0,0,0.005050505,0,0
PF11066,soil,4,0.001538462,0.407692308,0,0,0,0.264615385,0.001538462,0.001538462,0.004615385,0,0,0.004615385,0,0,0,0,0,0,0,0,0.004615385,0.001538462,0,0,0,0.001538462,0,0,0,0,0.003076923,0.301538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001538462
PF11138,soil,4,0.014336918,0,0,0,0,0.917562724,0.003584229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007168459,0,0,0,0,0,0,0,0.043010753,0,0,0.007168459,0,0,0,0,0,0,0,0,0,0.007168459,0
PF11141,soil,4,0.015151515,0,0,0,0.007575758,0.143939394,0.007575758,0,0,0,0,0,0,0,0,0,0,0,0,0.007575758,0,0,0,0,0,0,0,0.022727273,0,0,0,0.795454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11146,soil,4,0.00795756,0.021220159,0,0,0.015915119,0.114058355,0,0,0.018567639,0,0,0.00795756,0,0,0,0,0,0,0,0.00265252,0.381962865,0,0,0,0.00265252,0,0,0.01061008,0,0,0.00530504,0.389920424,0,0,0,0,0,0.00265252,0.00265252,0,0,0.00530504,0.00530504,0.00265252,0.00265252,0
PF11149,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0,0,0,0,0,0,0,0.007092199,0,0,0.007092199,0,0,0.007092199,0.964539007,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0
PF11159,soil,4,0,0,0,0,0,0.033613445,0,0,0,0,0,0.016806723,0,0,0,0,0,0,0,0,0.033613445,0,0,0,0,0,0,0,0,0,0,0.915966387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11196,soil,4,0,0.278008299,0,0,0,0.020746888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037344398,0.033195021,0,0.004149378,0,0,0,0,0,0,0,0.622406639,0,0,0,0.004149378,0,0,0,0,0,0,0,0,0,0
PF11222,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11225,soil,4,0,0.135135135,0,0,0,0.202702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108108108,0,0,0,0,0,0,0,0,0,0,0.527027027,0,0,0,0.027027027,0,0,0,0,0,0,0,0,0,0
PF11236,soil,4,0.009324009,0.384615385,0,0,0,0.456876457,0.002331002,0,0.002331002,0,0,0,0,0,0,0,0,0,0,0,0.018648019,0,0,0,0,0.002331002,0,0,0,0,0.002331002,0.111888112,0,0,0.004662005,0,0,0,0,0,0,0,0,0.002331002,0.002331002,0
PF11239,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11241,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11248,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11255,soil,4,0,0.76744186,0,0,0,0,0,0,0.023255814,0,0,0.011627907,0,0,0,0,0,0,0.112403101,0,0.027131783,0,0,0,0,0,0,0,0,0,0,0.003875969,0,0,0,0,0,0.003875969,0,0,0,0,0,0,0,0.050387597
PF11259,soil,4,0.008403361,0.68907563,0,0,0,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18487395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11272,soil,4,0.004065041,0.508130081,0,0,0,0.036585366,0,0,0.004065041,0,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0.004065041,0,0,0,0,0.004065041,0.414634146,0,0,0.008130081,0,0,0,0,0,0,0,0,0.004065041,0,0
PF11273,soil,4,0,0.997536946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002463054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11292,soil,4,0,0.994269341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11298,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11303,soil,4,0,0.791519435,0,0,0,0,0,0,0.007067138,0,0,0.014134276,0,0,0,0,0,0,0.010600707,0,0.017667845,0.017667845,0,0,0,0.109540636,0,0.003533569,0,0,0,0.028268551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11304,soil,4,0.020979021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013986014,0,0,0,0.944055944,0,0,0,0.006993007,0,0,0,0,0,0,0,0.006993007,0.006993007,0
PF11305,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11338,soil,4,0,0.484320557,0,0,0,0.055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222996516,0,0,0,0.003484321,0,0,0,0,0.006968641,0.219512195,0,0,0.006968641,0,0,0,0,0,0,0,0,0,0,0
PF11377,soil,4,0,0.997613365,0.002386635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11390,soil,4,0,0.066666667,0,0,0,0.003921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0.925490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11391,soil,4,0,0.01510574,0,0,0,0.078549849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181268882,0.003021148,0,0,0,0,0,0,0,0,0,0.716012085,0,0,0,0,0,0,0,0,0,0,0,0.006042296,0,0
PF11392,soil,4,0,0.371681416,0,0,0,0,0,0,0.017699115,0,0,0,0,0,0,0,0,0,0,0,0.460176991,0,0,0,0,0,0,0,0,0,0,0.132743363,0,0,0,0.008849558,0,0,0,0,0,0,0,0.008849558,0,0
PF11455,soil,4,0,0.352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0.632352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11662,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11666,soil,4,0,0.095505618,0,0,0,0,0,0,0.005617978,0,0,0,0,0,0,0,0,0,0,0,0.117977528,0,0,0,0,0.005617978,0,0,0,0,0,0.764044944,0,0,0,0.005617978,0,0,0,0,0,0,0,0.005617978,0,0
PF11748,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11755,soil,4,0.008955224,0.510447761,0,0,0,0,0,0,0,0.002985075,0,0,0,0,0,0,0,0,0.095522388,0,0.134328358,0,0,0.002985075,0,0,0,0,0,0,0.008955224,0.229850746,0,0,0,0,0,0,0.002985075,0,0,0,0,0,0,0.002985075
PF11784,soil,4,0.006289308,0.194968553,0,0,0,0.220125786,0,0,0,0,0,0,0,0,0,0,0,0,0.037735849,0,0.062893082,0,0,0.006289308,0,0,0,0,0,0,0.012578616,0.446540881,0,0,0.006289308,0,0,0,0.006289308,0,0,0,0,0,0,0
PF11836,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004098361,0,0,0,0,0,0,0,0,0,0,0.995901639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11862,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11937,soil,4,0.014150943,0.16509434,0,0,0,0.004716981,0,0,0,0,0,0,0,0,0.004716981,0,0,0,0,0,0,0.471698113,0,0.004716981,0,0.004716981,0,0,0,0,0.004716981,0.316037736,0,0,0,0,0,0,0,0,0,0,0,0.004716981,0,0.004716981
PF11950,soil,4,0.013477089,0.051212938,0,0,0.005390836,0.754716981,0.002695418,0,0.010781671,0,0,0.008086253,0,0,0,0.002695418,0,0,0.008086253,0,0.013477089,0,0,0,0,0,0,0,0,0,0.021563342,0.09703504,0,0,0.005390836,0,0,0,0,0,0,0,0,0,0.002695418,0.002695418
PF12071,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12088,soil,4,0.04,0,0,0,0,0,0.013333333,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0.026666667,0,0,0.026666667,0.853333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333
PF12089,soil,4,0,0.983490566,0,0,0,0.002358491,0,0,0.002358491,0,0,0,0,0,0,0,0,0,0.002358491,0,0,0,0,0,0,0.002358491,0,0,0,0,0.002358491,0.004716981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12096,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12098,soil,4,0.009090909,0.272727273,0,0,0,0.036363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0,0,0.009090909,0,0,0,0.009090909,0,0,0,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0
PF12167,soil,4,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12244,soil,4,0.019047619,0,0,0,0,0.323809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647619048,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0
PF12358,soil,4,0.014285714,0.142857143,0,0,0,0.114285714,0,0,0.028571429,0,0,0,0,0,0,0,0.014285714,0,0,0,0.128571429,0,0,0,0,0,0,0,0,0,0,0.528571429,0,0,0,0,0,0,0,0.014285714,0,0,0,0.014285714,0,0
PF12367,soil,4,0,0,0,0,0.008733624,0.004366812,0,0,0.021834061,0.021834061,0,0.013100437,0,0,0,0,0.004366812,0,0.170305677,0.004366812,0.602620087,0,0,0.004366812,0,0,0,0,0,0,0.004366812,0.096069869,0,0,0,0.004366812,0,0,0.004366812,0,0.004366812,0.008733624,0.017467249,0.004366812,0,0
PF12411,soil,4,0,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003,0.246246246,0,0,0,0,0,0,0,0,0,0.723723724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12419,soil,4,0.002710027,0.544715447,0,0,0,0.024390244,0,0,0.013550136,0,0.005420054,0,0,0,0,0,0,0,0.010840108,0.002710027,0.300813008,0,0,0,0,0,0,0.002710027,0,0,0.008130081,0.070460705,0,0,0,0.002710027,0,0,0.005420054,0,0,0,0,0,0.005420054,0
PF12536,soil,4,0,0.006134969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006134969,0,0,0,0,0,0,0,0,0,0,0.987730061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12555,soil,4,0,0.856630824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139784946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003584229,0,0
PF12599,soil,4,0,0,0,0,0,0,0,0,0.008130081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008130081,0,0,0,0,0,0.983739837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12607,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12616,soil,4,0,0.004854369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009708738,0,0,0,0,0,0,0,0,0,0,0.985436893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12647,soil,4,0,0.518518519,0,0,0,0,0,0,0.037037037,0,0,0.049382716,0,0,0,0,0,0,0,0,0.283950617,0,0,0,0,0,0,0,0,0,0,0.049382716,0,0,0,0.037037037,0,0,0,0,0,0,0,0.024691358,0,0
PF12666,soil,4,0,0.509433962,0,0,0,0,0,0,0.009433962,0,0,0,0,0,0,0,0,0,0,0,0.462264151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018867925,0,0
PF12823,soil,4,0,0.49744898,0,0,0.00127551,0.299744898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088010204,0,0,0,0,0,0,0,0,0,0.00127551,0.105867347,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041,0.00127551
PF13006,soil,4,0,0.514851485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01980198,0.465346535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
